NM_001202555	chr11:35198122-35198288:+	1.881731655	0.267765017	0.369352666	2.16014316	1.598216674	0.356112888	0	1.096617184	0.767668538	0.440731617	2.127748916	2.295326358	0.260290482	0.526750438	1.021175256	0.996900722	1.153663137	0.318915847	2.22776105	0.401480227	0.362710125	0.610283009	0.579683202	5.230937976	0.886355247	3.174436915	0.486751725	0.720335825	0.568276828	2.07387807	0.917625519	0.610932395	1.453469222	2.591855672	1.739137757	0.331877384	0.093440007	12.58833474	1.877264876	1.475051129	0.731713943	1.050720374	0.274799129	0
NM_001202555	chr11:35201821-35201955:+	2.422088935	0.344452641	0.452475586	2.730435038	2.133747103	0.485457305	0	1.402733497	0.975960307	0.585997853	2.680738796	3.119585499	0.331392077	0.637833182	1.387042353	1.276552175	1.554793842	0.386809893	2.630086319	0.527806475	0.487744967	0.810918117	0.750932964	6.728059778	1.084943065	3.901031429	0.602691395	0.933679182	0.712524482	2.57077115	1.173130352	0.709140463	1.746897076	3.672415627	2.434082756	0.377855142	0.127230507	16.80462905	2.394665613	1.793893601	0.905658554	1.355244569	0.351794798	0
NM_001202555	chr11:35208379-35208448:+	2.630625202	0.400929105	0.519528674	3.204919597	2.51526416	0.582947132	0	1.684369719	1.152358566	0.690572234	3.166096417	3.652869809	0.373531432	0.723790695	1.715685376	1.509975832	1.769689614	0.435999692	2.976131455	0.64556263	0.58486482	0.942651485	0.902314471	7.796209209	1.209524041	4.596388261	0.717275173	1.044519642	0.76694271	2.880022098	1.382375684	0.797624178	2.131521396	4.050205507	3.251500075	0.423610388	0.159087602	19.26995398	2.901619078	2.299021535	1.107345099	1.659293532	0.387914466	0
NM_001202555	chr11:35211382-35211613:+	2.549853447	0.359612954	0.482158272	2.844517891	2.237425647	0.520268142	0	1.460690938	1.028257757	0.645227982	3.04071077	3.410805477	0.323327423	0.659646358	1.477701874	1.452146768	1.5584195	0.393168313	2.897998134	0.655034552	0.542214738	0.821342512	0.80472255	6.76663578	1.234876922	4.046758099	0.648313525	0.954985547	0.721936933	2.536485488	1.283531601	0.793278932	1.942074434	3.733250569	2.83497627	0.387706295	0.157021529	16.89416638	2.646806395	2.104820067	0.995286487	1.509872407	0.341076003	0
NM_001202555	chr11:35232793-35232997:+	2.536655423	0.44763185	0.509673935	2.963918381	2.060489458	0.572348237	0	1.072444005	1.00986432	0.714580399	3.678193656	4.100423142	0.352105779	0.599319566	1.438272416	1.320106761	1.255957387	0.360347557	2.900295364	0.960225775	0.507077582	0.720311023	0.963436367	7.616038977	1.229657537	4.458035223	0.679946071	0.843669071	0.622459218	2.204871465	1.222812647	2.868217582	2.247997004	10.71991159	3.748445837	0.403879977	0.219292449	18.32073734	2.829066255	4.539670754	1.072715992	1.812447847	0.278782246	0
NM_001202555	chr11:35236399-35236462:+	4.245419259	0.717172445	0.844159551	4.711685768	3.309539383	0.940846568	0	2.197205566	1.757213627	1.208544907	6.230475989	5.444035564	0.608825595	1.05660147	2.586731184	2.325213614	2.745954814	0.673878656	5.025745795	1.006594294	0.894068944	1.27721973	1.659117016	10.03995176	1.942034839	6.079027426	1.096508831	1.574442451	1.038048939	3.859700012	2.303410339	1.338193445	3.741347129	5.798542443	5.004103032	0.655807998	0.344268937	25.56787708	4.493481727	3.268734446	1.996584896	3.166467452	0.546246902	0
NM_001202555	chr11:35240863-35240935:+	4.254959527	0.777440342	0.833197115	4.645286445	3.467141367	0.977330272	0	2.2453924	1.828229619	1.307974353	6.584396881	5.738469584	0.634355733	1.107574874	2.776295974	2.547013529	2.761085352	0.69174081	5.077557608	0.946886791	0.935134711	1.33803362	1.724020299	10.60101478	2.051655155	5.965155789	1.163487617	1.605320674	1.160220652	3.986791848	2.454773922	1.391361277	3.864544689	5.973287449	5.35834389	0.684651001	0.350950196	25.91218468	4.509443827	3.287271692	2.169641735	3.573270562	0.548906468	0
NM_001202555	chr11:35243201-35243280:+	4.145306826	0.7785349	0.823838039	4.617601445	3.241485423	0.920622823	0	2.123743292	1.74784788	1.283153035	6.205880456	5.638565207	0.617436127	1.079724829	2.682934674	2.39721016	2.512789616	0.674144124	5.044475978	0.845768763	0.946781322	1.306870654	1.62774755	10.17289942	1.975504899	5.66423501	1.134575613	1.537780325	1.09409147	3.792590965	2.429890971	1.377662924	3.784961207	5.929848645	5.5854785	0.682405009	0.365498731	23.54602494	4.248213596	3.156142183	2.122000416	3.61033701	0.55527915	0
NM_001202555	chr11:35250676-35253950:+	1.216117299	0.22109059	0.198814259	1.830293476	1.053220935	0.28091029	0	0.612075708	0.34401991	0.257713498	1.505750148	1.313149746	0.170921525	0.254908176	0.868293926	0.706141692	0.659048873	0.168782625	1.702365624	0.34813748	0.219289319	0.284830348	0.522265058	2.761503131	0.580551572	1.522283556	0.382447948	0.350621777	0.232610222	1.261261926	0.574406676	0.532743107	1.356207288	1.414764228	2.641740224	0.175874412	0.143321506	6.833907982	1.403238766	1.085908039	0.474032045	1.095887004	0.092383801	0
NM_001001389	chr11:35198122-35198288:+	43.62563892	199.7653257	103.1864105	136.4580071	164.2647877	170.2988983	92.84394569	85.07266445	199.9826987	155.4190463	60.6209639	28.55568942	113.720287	129.7379853	66.00267226	27.13213387	52.01855997	110.9947785	107.2209519	0.347606605	80.85774313	120.7625632	89.24973439	216.8647123	14.86664337	24.96503309	54.53073514	185.1574583	227.0033517	94.28921104	65.70573683	0.830877416	42.71821764	3.893537722	23.8952111	74.86950476	11.72286216	46.30047947	21.16960505	8.981339019	67.90556154	186.286527	64.65467898	37.16986274
NM_001001389	chr11:35201821-35201955:+	56.15315925	256.9779081	126.4085408	172.4838107	219.3066314	232.1534739	127.2741768	108.8203593	254.2440731	206.6455502	76.3760087	38.81013013	144.7844037	157.0975286	89.65013722	34.74326353	70.10550491	134.6244748	126.5846527	0.456981452	108.7313381	160.4641599	115.6158526	278.9325269	18.19751355	30.67926102	67.51944187	239.9959272	284.6243903	116.8805374	84.00092697	0.964441894	51.34221512	5.516776618	33.44353894	85.24180531	15.96217453	61.80820565	27.00424745	10.92271737	84.04821765	240.276871	82.77020302	39.48047348
NM_001001389	chr11:35208379-35208448:+	60.98781665	299.1120128	145.1412265	202.4573877	258.5189732	278.7746737	147.5012223	130.6689535	300.1969789	243.5225289	90.20416608	45.44461201	163.1949867	178.2687584	110.8916603	41.09623507	79.79513465	151.7443855	143.2396206	0.558936205	130.3819389	186.5315071	138.9229955	323.2159652	20.28708311	36.14782341	80.3562482	268.4867187	306.362247	130.9406832	98.98374777	1.084781102	62.64652426	6.084300175	44.6745983	95.56390855	19.9589243	70.87578518	32.7210777	13.99835667	102.7654202	294.1829594	91.26843072	45.50329807
NM_001001389	chr11:35211382-35211613:+	59.11522265	268.288217	134.7010213	179.6905177	229.9627173	248.800575	129.3909989	113.3165445	267.8679026	227.5323888	86.63184664	42.43313878	141.2609757	162.4700872	95.50982744	39.52233118	70.2689855	136.8374454	139.4791055	0.567137113	120.8741002	162.526935	123.8974558	280.5318144	20.71232145	31.82531345	72.63048342	245.4725844	288.3842796	115.3217341	91.90610753	1.078871501	57.07857936	5.608164093	38.95169095	87.4641651	19.69971749	62.1375281	29.84759728	12.81589649	92.36599696	267.691475	80.24828742	40.32759826
NM_001001389	chr11:35219668-35219794:+	28.77270832	177.5959558	97.2783118	127.4625136	124.5797794	191.7053719	56.10856511	70.65503853	168.8115522	150.3357494	18.52403094	11.15021196	111.0239636	107.1131529	49.35568774	20.17910244	43.58356656	88.94776284	106.9915237	0.327225193	57.16242082	96.41193502	99.0878874	63.42117178	12.19725386	14.75764139	47.39351868	193.3669151	213.0952408	70.2527618	45.04735519	0.608479085	40.00377312	2.445279697	24.21595254	67.78066425	14.64685237	23.12418469	17.82474466	5.465043938	51.74522261	141.3328927	56.2404936	18.67776535
NM_001001389	chr11:35222629-35222743:+	46.85696668	287.3015567	152.2353637	190.8298288	182.5754069	273.5144363	88.04606257	88.35079365	264.9702733	237.1856868	21.96394533	10.20128985	152.2301425	149.980353	75.26267198	31.32981619	60.53273133	122.056056	133.5619396	0.316461207	83.68578408	143.545065	142.6614291	70.14877861	15.09247118	13.52374133	63.48249693	285.2603152	298.840338	109.798552	71.03679478	0.672529515	57.12209251	1.790930913	36.73511111	95.17649278	20.76461134	30.18192315	24.32618661	4.385431798	74.67023067	209.290638	82.22942708	28.13007576
NM_001001389	chr11:35223218-35223335:+	47.64718914	290.0409727	152.6955679	188.906992	181.619232	268.9816685	84.59445201	91.39656948	268.1310957	252.9203197	25.48734591	12.10052664	158.913017	163.008732	79.68520543	32.79856708	66.08932564	139.3991144	132.3518227	0.572644088	87.59041714	156.4557426	150.0934737	69.76041075	16.327798	15.52402329	67.41703201	301.5444464	339.3428439	111.2721399	72.49843213	0.573374523	57.30115233	1.71328216	36.02448201	99.42055354	21.99882114	34.69521564	26.79854773	5.159830736	79.48952895	228.5248999	86.31640037	26.45095764
NM_001001389	chr11:35226059-35226188:+	65.06550933	355.882488	168.8640756	218.2087128	249.3880707	343.1032497	103.3066432	115.1424883	299.1756833	297.6759216	68.13006905	36.53632554	191.9564898	195.7939181	92.49642218	41.28094042	79.34011018	181.8637695	154.3624931	1.518172699	110.9323184	190.7058551	164.706288	238.6027435	18.13145011	32.56933692	77.49479254	320.0269911	388.8294337	124.6033481	89.3657186	1.448675497	69.16729226	5.266018422	47.98736947	114.9886642	24.95006145	65.91487097	35.63166012	10.96839019	95.28598338	292.4749777	91.01774571	46.44381725
NM_001001389	chr11:35227659-35227791:+	60.32762988	370.6721302	176.4245535	219.0037734	239.2218888	342.1567645	110.3554987	114.5198211	295.7669988	307.7171362	66.96294205	32.88778338	196.4105404	197.8098228	96.13962679	38.946008	76.38130099	184.0712195	147.8521799	0.937053963	110.8119511	184.3120764	169.3406331	241.7517615	16.51334116	26.27165849	66.55787336	309.1117334	378.0932304	128.0060062	92.57270618	1.996571999	72.64377999	4.640139183	48.0243195	110.5978204	26.35900814	58.78761434	36.74284487	8.146522533	104.1927665	294.5412967	89.89299412	44.08213851
NM_001001389	chr11:35229652-35229754:+	78.88104293	410.639045	171.4661644	231.9299229	267.6558769	352.9751352	194.0214642	110.6731822	341.7623579	322.7843374	136.1806107	60.74788922	189.5657173	195.3731471	105.7432731	41.06134919	74.01459174	166.4547684	167.6205641	2.054476361	147.7802626	193.7373711	179.4537672	427.5753271	24.30471447	45.44701254	91.21220037	275.4182225	352.0875533	135.0106836	107.0500598	7.513835011	77.59213474	27.96080184	58.206919	112.796046	30.1900947	96.72124866	43.28025183	35.13421097	110.708403	393.996324	86.22540132	50.8557231
NM_001001389	chr11:35231512-35231602:+	78.40244862	445.7704179	180.6065004	242.7740302	278.319588	359.0146254	212.238174	115.0967328	355.9631279	324.6568657	142.5384823	63.31521073	195.8633398	189.1428033	110.4002495	43.60701389	73.07123374	160.0866032	170.9139523	2.051215287	149.5459902	189.7206204	186.272602	460.2746487	28.08677487	49.36229222	98.29206069	277.2016456	326.8431558	139.8030674	113.0704447	7.420095159	82.88727366	31.29671928	65.29849478	115.4494726	32.30548783	98.69918831	43.72896813	39.50970046	118.2428776	421.1937353	91.025959	46.52356891
NM_001001389	chr11:35232793-35232997:+	58.80924266	333.9544627	142.3880987	187.2331442	211.7772071	273.7061123	169.9375933	83.19737304	263.0762914	251.9887384	104.7941527	51.0125322	153.8341702	147.6116724	92.96134267	35.92866627	56.63099787	125.4145808	139.58967	0.831375493	113.0410926	142.5348634	148.3335028	315.746451	20.62477785	35.05976015	76.1742736	216.8594363	248.6470008	100.2448475	87.55838231	3.900819852	66.06980306	16.1036668	51.50247829	91.11284854	27.51214641	67.38452233	31.90291153	27.6412941	99.55172041	321.3363165	65.59182578	35.8150599
NM_001001389	chr11:35236399-35236462:+	98.42483498	535.0444527	235.8336677	297.641037	340.1546193	449.9279278	254.0085508	170.4534039	457.7656968	426.1797646	177.5103524	67.72814168	265.994442	260.2396432	167.1908613	63.28414217	123.8148387	234.5352635	241.8864664	0.871521938	199.3117699	252.7357406	255.4425461	416.2372522	32.57332707	47.80788685	122.8417477	404.6997975	414.6580979	175.4819023	164.9335927	1.819963586	109.9601412	8.710687085	68.75481706	147.9462669	43.1915346	94.03983869	50.6722491	19.902776	185.2899209	561.3960087	128.5208514	59.32969703
NM_001001389	chr11:35240863-35240935:+	98.64601439	580.007145	232.7710813	293.4465376	356.3529589	467.3750208	278.2949644	174.1916111	476.2658294	461.2424401	187.593791	71.39113557	277.1484983	272.7943299	179.4431976	69.32075631	124.4970732	240.7519686	244.3801413	0.819826434	208.4664226	264.7695694	265.4352467	439.497855	34.41196473	46.91235505	130.3453727	412.6368363	463.4607008	181.2601538	175.7718437	1.892272652	113.5809817	8.973192548	73.62197611	154.4530715	44.02975662	95.30621801	50.85225106	20.01564619	201.3501887	633.5198014	129.1465936	62.05658119
NM_001001389	chr11:35243201-35243280:+	96.10385111	580.8237371	230.1564273	291.6976535	333.16003	440.2566085	275.3870893	164.7543947	455.3258583	452.4894816	176.8096095	70.14824549	269.7563627	265.934898	173.4088806	65.24363511	113.3014423	234.6276564	242.7879401	0.73227718	211.0627622	258.6030539	250.6128106	421.7490087	33.13471309	44.54579449	127.1063646	395.2760456	437.0447968	172.4307784	173.9901228	1.873642683	111.2419817	8.907937902	76.7427349	153.9463897	45.85499697	86.60337264	47.90640102	19.21722059	196.9289109	640.0914642	130.6459568	59.76066056
NM_001001389	chr11:35250676-35253950:+	28.194187	164.9440026	55.54293115	115.6211333	108.2500992	134.3358088	96.86023475	47.48321666	89.61944719	90.87976556	42.89981052	16.33662951	74.67520449	62.7835705	56.12133575	19.21869498	29.71645035	58.742738	81.93395012	0.301421787	48.8854272	56.3621179	80.40946777	114.4866532	9.73746498	11.97184268	42.84559594	90.1249596	92.9182707	57.34348304	41.12986517	0.724538787	39.85963871	2.125287279	36.29668786	39.67619	17.98093043	25.13543076	15.82409112	6.611911989	43.99179834	194.2943041	21.73604055	17.53956231
NM_000610	chr11:35198122-35198288:+	7.435622107	23.0932486	71.64739353	37.38350223	8.829688871	51.68998759	10.43614984	11.02939485	23.75488462	52.54707892	1.643417543	6.37004268	25.95865548	64.13413856	11.27930162	7.469228957	7.810339967	54.44797259	16.04977265	0	11.25239931	20.59062571	71.64450166	4.287456462	1.485856353	5.657877034	20.31889267	22.5795003	77.1661483	33.28642335	18.61691729	0.122218877	13.8239448	0.336232975	11.48628818	41.88844459	3.009109971	2.040506162	5.578950703	1.349343433	6.624350376	4.39992226	7.371998519	6.659268366
NM_000610	chr11:35201821-35201955:+	9.57083226	29.70713108	87.7716593	47.25299055	11.78834094	70.46440291	14.30628965	14.10820642	30.20030564	69.86672668	2.070532444	8.657545671	33.04958643	77.65894196	15.32045451	9.564503525	10.52600893	66.03941027	18.94830125	0	15.13137007	27.35994807	92.80968956	5.514548922	1.818762342	6.952904317	25.15866124	29.2669178	96.75349616	41.26172027	23.80063575	0.141865698	16.61473692	0.47641049	16.0761135	47.6916022	4.097287665	2.723946403	7.11658838	1.641013319	8.199105192	5.675126218	9.437550749	7.07323215
NM_000610	chr11:35208379-35208448:+	10.39485883	34.57791309	100.7786831	55.46443455	13.89611329	84.61510655	16.57991639	16.94080574	35.65880771	82.33480931	2.445409961	10.1375286	37.25212578	88.12464007	18.95045217	11.31341864	11.98086086	74.43750284	21.44136295	0	18.14433081	31.80456216	111.5193099	6.390040889	2.027605732	8.192255911	29.94182966	32.74130031	104.1429319	46.22529943	28.04583486	0.159567134	20.27289857	0.525419937	21.47481803	53.46667512	5.123202617	3.123563257	8.623178327	2.103092936	10.02501318	6.948340134	10.40652814	8.152267753
NM_000610	chr11:35211382-35211613:+	10.07569098	31.01462413	93.52953581	49.22731182	12.36113517	75.51721567	14.54423164	14.69112224	31.81860812	76.9285533	2.34856537	9.465746074	32.24530201	80.31479032	16.32182629	10.88013725	10.55055477	67.12497268	20.87845606	0	16.82119224	27.71166162	99.45767946	5.546167138	2.070106455	7.212636548	27.06310475	29.93478278	98.03161022	40.71142416	26.04047203	0.158697854	18.47106864	0.484302408	18.72384995	48.93498154	5.056667518	2.738459957	7.865913107	1.925441822	9.010524512	6.322634808	9.149999123	7.225001106
NM_000610	chr11:35218293-35218422:+	6.424212217	24.33987301	80.26655239	40.15386826	9.184610311	69.35755345	9.235854646	10.69433635	22.01131724	56.87056889	1.252273736	3.732447632	27.50250878	58.39686474	10.18785118	6.781991208	7.35072812	49.42914997	17.183166	0.199759566	8.722690826	18.47922922	92.51796964	2.98151977	1.722877277	4.289746218	18.78633433	25.90039688	80.93925429	31.11614712	14.25150513	0.085218979	15.51078809	0.218827431	14.4438894	43.68048893	5.417507795	1.777523944	5.716438528	1.177518097	5.780390984	6.384199235	8.411603903	4.885473885
NM_000610	chr11:35219668-35219794:+	4.904065394	20.53042761	67.54511036	34.91913198	6.696509378	58.18738932	6.306899047	9.160196437	20.05222937	50.8284195	0.502181349	2.487326606	25.34317223	52.94987258	8.434471962	5.55512283	6.543865728	43.63291155	16.01542982	0	7.954889164	16.43872088	79.54199934	1.253848586	1.21906248	3.344554762	17.65946886	23.58062353	72.4383091	24.80096232	12.76361739	0.089504936	12.94552961	0.211166226	11.64046671	37.9223371	3.759661156	1.019104811	4.697459944	0.821060326	5.047870559	3.338157357	6.412603729	3.346266109
NM_000610	chr11:35222629-35222743:+	7.986374662	33.21260208	105.7044911	52.27899395	9.813935538	83.01849254	9.896842435	11.45439366	31.47441409	80.19232711	0.595436475	2.275646396	34.74920725	74.14066684	12.86175769	8.624812609	9.0887024	59.87403082	19.99272275	0	11.64595774	24.47515711	114.5203071	1.386854648	1.50842686	3.064913441	23.65444071	34.78679948	101.5859795	38.76160427	20.12740738	0.098926509	18.48514984	0.15465884	17.65835299	53.2499214	5.330012257	1.330146057	6.410823235	0.658860954	7.284260073	4.943258925	9.375890874	5.039720618
NM_000610	chr11:35223218-35223335:+	8.121061414	33.52928373	106.0240335	51.75222109	9.762538483	81.6426838	9.508863179	11.84926861	31.84987144	85.51219629	0.690954889	2.699317464	36.27469089	80.58106177	13.61753147	9.02914633	9.922998672	68.3815875	19.81158184	0	12.18933786	26.67649271	120.4863207	1.379176542	1.631892404	3.518241475	25.12050193	36.77260954	115.3541568	39.28181725	20.54154446	0.08434119	18.54309497	0.147953352	17.31675774	55.62441425	5.646818252	1.529051149	7.062379122	0.775205535	7.754394178	5.397555102	9.841892121	4.738893623
NM_000610	chr11:35226059-35226188:+	11.08986714	41.14068714	117.2506226	59.77960598	13.40530191	104.140443	11.61221229	14.92784991	35.53749342	100.6440363	1.846987304	8.150318125	43.81744468	96.78795495	15.80686067	11.36426634	11.9125411	89.21242665	23.10633206	0	15.43766491	32.51630953	132.2166391	4.71722146	1.812159588	7.381256124	28.87561241	39.02651078	132.1763292	43.98806341	25.32068388	0.213094602	22.3830694	0.454755845	23.06724775	64.33455519	6.404364193	2.904931049	9.390221254	1.647875138	9.295376189	6.907999121	10.37794475	8.320769038
NM_000610	chr11:35227659-35227791:+	10.28233556	42.85039768	122.5002338	59.99741768	12.85884138	103.8531611	12.40454088	14.84712313	35.13259386	104.0389645	1.815346814	7.336421849	44.83416007	97.78448893	16.4294537	10.72148074	11.46828994	90.29528099	22.13181127	0	15.42091423	31.42613804	135.9368221	4.779478142	1.650436635	5.95400025	24.80036775	37.69542173	128.5267291	45.1892859	26.22934461	0.293688073	23.50808765	0.400706995	23.08500942	61.87793933	6.76602293	2.590826072	9.683058317	1.223921807	10.16425425	6.95680374	10.24969932	7.897656028
NM_000610	chr11:35229652-35229754:+	13.44460829	47.47064845	119.0573807	63.53861507	14.38724726	107.1368079	21.80903727	14.34841889	40.59613873	109.1331754	3.691818643	13.55129765	43.27170882	96.57995276	18.07063608	11.30381487	11.11293977	81.65361278	25.09091644	0	20.56553227	33.03319829	144.0550586	8.453245252	2.429150514	10.29975036	33.9869049	33.58658028	119.6865163	47.66211023	30.33132576	1.105256271	25.10941343	2.414601898	27.97972542	63.1078159	7.74941424	4.262597411	11.40589968	5.27851323	10.79987021	9.305843124	9.831516309	9.111196092
NM_000610	chr11:35231512-35231602:+	13.36303593	51.53190146	125.4039649	66.50942432	14.96045137	108.9699447	23.85669165	14.92191786	42.28297292	109.766276	3.86417878	14.1240013	44.7092519	93.50007039	18.8664742	12.00461314	10.97129905	78.52973895	25.58389968	0	20.81125607	32.34832206	149.5288231	9.099717038	2.807151004	11.18707828	36.62495703	33.80406438	111.1050883	49.35394025	32.03712822	1.091467499	26.82296123	2.702680639	31.38860441	64.5923711	8.292408815	4.349767093	11.52415253	5.935880467	11.53487627	9.948221816	10.37888124	8.335057165
NM_000610	chr11:35232793-35232997:+	10.02353927	38.60576604	98.8670513	51.29366029	11.38361346	83.07667101	19.10188299	10.7862694	31.24943803	85.19722926	2.840940458	11.37958893	35.11535479	72.96974307	15.88631167	9.890834086	8.502875633	61.52153957	20.89500632	0	15.73112806	24.30291265	119.0735184	6.242367178	2.061356852	7.945665888	28.38356911	26.44547917	84.52355967	35.3889103	24.80859723	0.573795618	21.380698	1.390659132	24.75694	50.97636908	7.062018893	2.969699982	8.407562177	4.152788196	9.711509067	7.589678302	7.478853041	6.41654496
